MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs,delta,r,alpha,reduced_mag,reduced_dmag,MJDCorrected,3sig limiting mag
58034.389739,18.194000000000003,0.091,192,17,o,0,1.22,354.25667000000004,1.83922,1163.16,10055.28,2.06,1.87,11.2,-0.488,19.08,19.63,02a58034o0417o,17.6471295019313,18.5892817013,1.0509,5.614316592573571,0.091,58034.287817680066,25.30959338239811
58035.367288,17.672,0.165,310,51,o,0,0.73,354.21997999999996,1.8207900000000001,6721.09,1261.86,3.02,2.91,-10.8,-0.43700000000000006,17.68,19.07,01a58035o0347o,17.6535064674351,18.58969178628,1.1002,5.091484148408531,0.165,58035.26532984978,24.663487002666077
58035.374423,18.078,0.099,213,21,o,0,1.17,354.21971,1.82065,6742.93,1329.45,3.08,3.02,13.5,-0.426,18.95,20.07,01a58035o0362o,17.6535540470896,18.58969477834,1.1005,5.49747794636915,0.099,58035.272464574984,25.218108876706967
58036.36909099999,18.133,0.071,203,14,o,0,1.53,354.18272,1.80198,9283.36,965.95,3.21,3.05,-59.0,-0.42,19.23,20.61,01a58036o0373o,17.6603244093474,18.5901117361,1.1504,5.55159661424624,0.071,58036.26709347263,25.579050991403154
58036.376217,18.298,0.09300000000000001,174,16,o,0,1.33,354.18245,1.80185,9305.13,1034.14,3.18,3.01,-71.6,-0.424,19.24,20.59,01a58036o0388o,17.6603740098776,18.59011472215,1.1508,5.716590166694704,0.09300000000000001,58036.27421918616,25.285989491816004
58036.383498,18.235,0.09300000000000001,184,17,o,0,1.29,354.18217999999996,1.80171,9248.22,985.95,3.15,3.01,-65.5,-0.425,19.22,20.54,01a58036o0403o,17.6604247870141,18.59011777314,1.1512,5.653583566902894,0.09300000000000001,58036.2814998929,25.285989491816004
58036.390927,18.184,0.09,193,17,o,0,1.02,354.18189,1.8015700000000001,9230.13,1134.47,3.23,3.08,-74.6,-0.42100000000000004,19.2,20.5,01a58036o0419o,17.6604766977381,18.59012088613,1.1516,5.602576820504922,0.09,58036.288928593094,25.32159058960253
58037.366434,18.186,0.071,193,14,o,0,1.4,354.146,1.7833599999999998,9563.01,2210.98,3.26,3.0,-69.7,-0.418,19.34,20.9,01a58037o0171o,17.6673945387457,18.59052950483,1.2002,5.603678663397,0.071,58037.26439563897,25.579050991403154
58037.3736,18.261,0.08,180,14,o,0,1.26,354.14572999999996,1.7832299999999999,9585.23,2278.84,3.2,2.98,-74.0,-0.42,19.35,20.81,01a58037o0186o,17.6674464400328,18.59053250541,1.2006,5.678671933815021,0.08,58037.271561339214,25.449471895720983
58037.380702999995,18.234,0.08900000000000001,185,16,o,0,1.12,354.14547000000005,1.78309,9528.54,2230.7,3.26,3.12,-81.1,-0.418,19.26,20.75,01a58037o0201o,17.6674979793708,18.5905354796,1.2009,5.651665251820681,0.08900000000000001,58037.27866404154,25.33372184658856
58037.391932000006,18.111,0.071,207,15,o,0,1.54,354.14505,1.78288,9512.67,2392.15,3.09,2.9,-69.2,-0.431,19.28,20.63,01a58037o0225o,17.6675796477171,18.5905401814,1.2015,5.528654664976337,0.071,58037.289892569876,25.579050991403154
58044.35107899999,18.234,0.091,185,17,o,0,1.12,353.90058999999997,1.65622,7207.5,63.98,3.2,3.11,-52.8,-0.414,19.35,21.05,01a58044o0347o,17.724659454585,18.59344653651,1.5383,5.644311004262038,0.091,58044.248709904394,25.30959338239811
58044.354874000004,18.141,0.094,201,19,o,0,1.14,353.90046,1.65615,7235.93,9799.24,3.03,2.71,-81.6,-0.46299999999999997,19.06,20.74,01a58044o0355o,17.7246942411092,18.59344811729,1.5385,5.551306557906781,0.094,58044.252504703494,25.274377229201598
58044.358188,18.305999999999997,0.185,173,32,o,0,1.02,353.90035,1.65609,7229.21,131.58,3.29,3.06,-4.0,-0.423,18.37,20.01,01a58044o0362o,17.7247246403336,18.59344949772,1.5387,5.7163026724502615,0.185,58044.25581852792,24.539267542193308
58044.362002999995,18.52,0.142,142,20,o,0,1.22,353.90022,1.65603,7258.34,9867.18,3.15,2.76,-83.1,-0.45,19.04,20.76,01a58044o0370o,17.7247596602739,18.59345108682,1.5388,5.930298196543077,0.142,58044.25963332566,24.8264760022432
58044.365338999996,18.157,0.11800000000000001,198,23,o,0,1.22,353.9001,1.6559700000000002,7173.81,83.23,3.24,3.18,-86.0,-0.41600000000000004,18.7,20.38,01a58044o0377o,17.7247903051487,18.5934524764,1.539,5.567294279936984,0.11800000000000001,58044.262969148665,25.02749184493553
58044.369128,18.111,0.139,207,29,o,0,0.95,353.89997,1.6559,7202.05,9818.78,3.12,2.7,-88.2,-0.45399999999999996,18.67,20.3,01a58044o0385o,17.7248251360895,18.59345405466,1.5392,5.521289828466067,0.139,58044.2667579475,24.849659862565606
58044.376279,18.352999999999998,0.098,166,16,o,0,1.14,353.89973,1.65577,7186.09,9966.7,3.19,2.66,-80.9,-0.457,19.21,20.94,01a58044o0400o,17.7248909441535,18.59345703332,1.5395,5.763281418451426,0.098,58044.273908567426,25.229131673969604
58048.34390299999,18.215999999999998,0.07200000000000001,188,13,o,0,1.59,353.77091,1.58677,8208.95,380.05,3.05,2.88,-83.5,-0.449,19.35,20.85,01a58048o0337o,17.7632844008873,18.59510723428,1.7215,5.6213902181715945,0.07200000000000001,58048.24131082531,25.56386562212267
58048.347677,18.239,0.08199999999999999,184,15,o,0,1.18,353.77079,1.58671,8239.57,10123.62,3.1,2.53,-87.8,-0.47600000000000003,19.3,20.81,01a58048o0345o,17.7633229425339,18.5951088016,1.7216,5.644385323627546,0.08199999999999999,58048.24508460271,25.42266223224155
58048.35099,18.281,0.085,177,15,o,0,1.18,353.77067999999997,1.58665,8231.39,448.52,3.05,2.89,-78.4,-0.441,19.3,20.79,01a58048o0352o,17.763356797739,18.59511017748,1.7218,5.686381024340982,0.085,58048.24839740719,25.38364954891511
58048.354802999995,18.004,0.066,228,15,o,0,1.11,353.77056,1.5865799999999999,8263.46,10192.81,3.11,2.52,-85.7,-0.478,19.36,20.85,01a58048o0360o,17.7633957871958,18.59511176099,1.722,5.409376073183342,0.066,58048.252210182,25.65833702434617
58048.358136,18.323,0.091,170,16,o,0,1.11,353.77045,1.58653,8176.0,400.31,3.04,2.85,-78.4,-0.43799999999999994,19.3,20.77,01a58048o0367o,17.7634298901456,18.59511314517,1.7221,5.728371742659231,0.091,58048.25554298504,25.30959338239811
58048.361902,18.225,0.077,186,14,o,0,1.34,353.77033,1.58646,8207.0,10143.53,3.08,2.45,-84.5,-0.488,19.38,20.83,01a58048o0375o,17.763468447777,18.59511470916,1.7223,5.63036684658865,0.077,58048.259308762346,25.490970050269638
58048.365239,18.172,0.083,196,16,o,0,1.2,353.77022,1.58641,8158.64,547.33,2.95,2.79,-83.6,-0.45899999999999996,19.24,20.62,01a58048o0382o,17.7635026345951,18.59511609498,1.7224,5.577362505637751,0.083,58048.2626455649,25.409501632260657
58048.369083000005,18.243,0.09300000000000001,183,17,o,0,1.23,353.7701,1.5863399999999999,8192.1,10292.39,3.08,2.54,-82.9,-0.486,19.27,20.67,01a58048o0390o,17.7635420403814,18.59511769136,1.7226,5.648357502122931,0.09300000000000001,58048.26648933732,25.285989491816004
58054.334864,17.8,0.073,276,20,o,0,9.79,353.59323,1.4881799999999998,4750.78,7237.82,2.09,2.06,-34.6,-0.45399999999999996,19.1,19.67,02a58054o0317o,17.828759249625,18.59758966008,1.9792,5.197111091632504,0.073,58054.23189367412,25.5488897128997
58054.341936000004,17.998,0.075,229,17,o,0,16.66,353.59302,1.48806,4732.46,7200.5,2.15,2.1,-50.8,-0.439,19.21,19.85,02a58054o0332o,17.8288418888284,18.59759258383,1.9795,5.3951006851476535,0.075,58054.23896519685,25.519543704721592
58054.3491,18.192,0.08800000000000001,192,17,o,0,22.71,353.59282,1.48795,4791.33,7277.92,2.13,2.03,-66.7,-0.451,19.34,20.1,02a58054o0347o,17.8289256944952,18.59759554559,1.9798,5.589090132202118,0.08800000000000001,58054.246128712824,25.34599018282542
58056.316267999995,18.077,0.126,214,27,o,0,0.88,353.53933,1.45726,6373.7,685.84,3.2,3.11,87.4,-0.44,18.59,19.68,01a58056o0143o,17.8522872106716,18.59840821249,2.0595,5.471151795268701,0.126,58056.21316178795,24.956270500406937
58056.318316,18.421,0.156,155,24,o,0,0.98,353.53927000000004,1.4572200000000002,6406.17,10410.43,3.36,2.74,-82.2,-0.46,18.76,19.78,01a58056o0147o,17.8523120182309,18.59840905792,2.0596,5.815148679081311,0.156,58056.21520964468,24.72438536731469
58056.323560000004,18.135,0.13,202,26,o,0,0.94,353.53913,1.4571399999999999,6397.04,755.7,3.2,2.9,85.0,-0.43700000000000006,18.69,19.68,01a58056o0158o,17.852375573665,18.59841122268,2.0598,5.5291406957586275,0.13,58056.220453277616,24.92233848243375
58056.32539,18.212,0.13,188,24,o,0,1.08,353.53907999999996,1.4571100000000001,6430.07,10480.38,3.38,2.85,-83.4,-0.445,18.74,19.78,01a58056o0162o,17.8523977642907,18.59841197812,2.0599,5.606137908403152,0.13,58056.22228314945,24.92233848243375
58056.330684,18.081,0.10099999999999999,213,22,o,0,1.37,353.53893,1.4570299999999998,6341.22,708.08,3.11,2.91,76.6,-0.447,18.7,19.69,01a58056o0173o,17.8524619933893,18.5984141635,2.0601,5.4751298407693945,0.10099999999999999,58056.227576778496,25.196393428744237
58056.33255399999,18.342,0.14800000000000002,167,25,o,0,1.0,353.53888,1.4570100000000001,6373.84,10431.11,3.34,2.85,-85.0,-0.46399999999999997,18.73,19.78,01a58056o0177o,17.8524846930639,18.59841493544,2.0602,5.736126989582782,0.14800000000000002,58056.22944664738,24.78154257471345
58056.337702,18.194000000000003,0.13699999999999998,192,26,o,0,1.12,353.53874,1.4569299999999998,6325.06,854.74,3.33,3.03,76.8,-0.43700000000000006,18.6,19.67,01a58056o0188o,17.8525472162581,18.59841706055,2.0604,5.588119136519532,0.13699999999999998,58056.23459428629,24.865395445309826
58062.323585000006,18.223,0.107,186,20,o,0,1.6,353.39179,1.36927,2307.69,6968.42,2.21,2.16,-26.4,-0.45299999999999996,18.88,19.31,02a58062o0230o,17.9288873267992,18.60088244904,2.2863,5.60756556947684,0.107,58062.22003638259,25.133737418987817
58062.330199,18.363,0.131,164,22,o,0,0.94,353.39164,1.3691799999999998,2288.44,6929.48,2.32,2.24,-21.0,-0.444,18.87,19.3,02a58062o0244o,17.9289761839559,18.60088516694,2.2865,5.747554490205131,0.131,58062.226649869386,24.91401862406143
58062.337491,18.477,0.128,148,19,o,0,1.23,353.39147,1.3690799999999999,2346.83,7006.68,2.2,2.08,-35.0,-0.442,18.94,19.29,02a58062o0259o,17.9290742380504,18.60088816344,2.2868,5.861542264579363,0.128,58062.23394130307,24.93917193908117
58062.344115,18.246,0.11900000000000001,183,22,o,0,1.3,353.39131000000003,1.3689799999999999,2367.45,6892.57,2.23,2.07,-23.7,-0.48,18.88,19.28,02a58062o0273o,17.9291633890448,18.60089088542,2.287,5.630531149355788,0.11900000000000001,58062.24056478818,25.018329459719517
58064.32238400001,18.279,0.11,177,20,o,0,0.92,353.34826,1.34206,6016.61,917.57,3.08,3.02,75.4,-0.44,19.01,20.13,01a58064o0282o,17.9560283086763,18.60170319778,2.3559,5.660185039680233,0.11,58064.21867862935,25.10371515030528
58064.33031799999,18.375,0.11800000000000001,162,19,o,0,1.29,353.34809,1.34195,6039.02,989.24,3.33,3.18,-89.4,-0.415,18.88,20.08,01a58064o0299o,17.9561381015438,18.60170645316,2.3562,5.756171382147002,0.11800000000000001,58064.226611995226,25.02749184493553
58064.338276,18.194000000000003,0.10400000000000001,192,20,o,0,1.16,353.34791,1.34185,5983.04,945.2,3.21,3.17,62.9,-0.431,18.86,20.06,01a58064o0316o,17.9562483351789,18.60170971837,2.3565,5.5751576702449235,0.10400000000000001,58064.23456935858,25.164613514953892
58064.346401,18.534000000000002,0.125,140,18,o,0,1.46,353.34774,1.34174,5967.2,1094.12,2.83,2.74,-83.6,-0.465,19.02,20.04,01a58064o0333o,17.9563609927983,18.60171305207,2.3567,5.915143657295811,0.125,58064.24269370792,24.9649218306807
58066.320823,18.523,0.075,142,11,o,0,1.56,353.30762999999996,1.3159399999999999,2279.25,5936.41,2.0,1.97,41.3,-0.46799999999999997,19.52,20.49,02a58066o0274o,17.9839400383102,18.60252255197,2.4225,5.9007165720816115,0.075,58066.216956424636,25.519543704721592
58066.328797,18.487000000000002,0.07200000000000001,146,10,o,0,1.2,353.30747,1.31584,2263.37,5895.77,2.04,2.03,-80.2,-0.475,19.5,20.55,02a58066o0291o,17.9840534671542,18.60252581879,2.4227,5.8647024948132795,0.07200000000000001,58066.22492976953,25.56386562212267
58066.336928,18.365,0.07400000000000001,164,12,o,0,1.53,353.3073,1.3157299999999998,2322.74,5972.06,2.11,2.1,-47.0,-0.47100000000000003,19.4,20.47,02a58066o0308o,17.9841692405229,18.6025291499,2.423,5.742688127040575,0.07400000000000001,58066.23306010087,25.5341175638734
58066.344875,18.413,0.085,156,13,o,0,1.15,353.30714,1.3156299999999999,2343.3,5855.02,2.02,1.97,-46.5,-0.46399999999999997,19.53,20.52,02a58066o0325o,17.9842825008886,18.60253240562,2.4233,5.790674071585167,0.085,58066.24100644674,25.38364954891511
58068.31592000001,18.206,0.107,190,20,o,0,0.9,353.27002999999996,1.291,5386.77,4421.8,2.83,2.55,-88.1,-0.518,18.93,20.23,01a58068o0292o,18.0125473610183,18.60333929245,2.4858,5.5801697867919735,0.107,58068.21188820253,25.133737418987817
58068.323167999995,18.33,0.086,169,15,o,0,1.22,353.26989,1.29091,5409.55,4489.96,2.83,2.56,-86.8,-0.465,19.19,20.51,01a58068o0307o,18.0126531012475,18.60334225732,2.486,5.704156693419517,0.086,58068.21913559181,25.370950735091924
58068.330253,18.48,0.094,147,14,o,0,1.28,353.26976,1.29082,5354.22,4441.52,2.91,2.54,-90.0,-0.461,19.15,20.48,01a58068o0322o,18.0127565493478,18.6033451555,2.4862,5.854143884226854,0.094,58068.22621999435,25.274377229201598
58068.337513,18.264,0.079,180,14,o,0,1.19,353.26962000000003,1.29073,5338.46,4587.03,2.94,2.55,88.3,-0.462,19.18,20.52,01a58068o0337o,18.0128626394868,18.60334812526,2.4865,5.63813074824971,0.079,58068.23347938162,25.46312913497474
58070.311902999994,18.332,0.071,169,12,o,0,0.88,353.23543,1.26721,4388.02,8227.3,2.05,1.88,26.9,-0.49,19.55,20.56,02a58070o0258o,18.041876479245,18.60415515232,2.5459,5.70254171054532,0.071,58070.207701811654,25.579050991403154
58070.318925,18.373,0.064,162,10,o,0,1.4,353.23531,1.2671299999999999,4369.95,8187.6,2.03,1.87,24.5,-0.505,19.58,20.58,02a58070o0273o,18.0419813708785,18.60415802038,2.5461,5.743528751343931,0.064,58070.214723205856,25.691746928241123
58070.326095000004,18.338,0.069,168,12,o,0,0.91,353.23519,1.26705,4429.63,8265.16,2.04,1.88,22.8,-0.496,19.56,20.59,02a58070o0288o,18.0420885586354,18.60416094886,2.5464,5.70851550881169,0.069,58070.22189258679,25.610074136357703
58070.333189,18.320999999999998,0.055999999999999994,170,10,o,0,1.97,353.23507,1.26696,4451.23,8150.61,1.99,1.86,15.1,-0.519,19.57,20.6,02a58070o0303o,18.0421946939495,18.60416384629,2.5466,5.691502396647277,0.055999999999999994,58070.2289859738,25.83672679568534
58072.305748,18.25,0.076,182,14,o,0,1.01,353.20397,1.24466,5140.36,906.74,2.99,2.68,78.9,-0.45899999999999996,19.35,20.94,01a58072o0272o,18.0718465119679,18.60496889666,2.6027,5.616842611561292,0.076,58072.20137371919,25.505162882498865
58072.313776999996,18.447,0.098,152,15,o,0,0.88,353.20384,1.2445700000000002,5163.19,979.49,3.08,2.7,77.4,-0.461,19.33,20.97,01a58072o0289o,18.0719690767927,18.60497217101,2.6029,5.813827502333117,0.098,58072.20940201131,25.229131673969604
58072.322017,18.296,0.071,174,12,o,0,1.61,353.20371,1.24448,5108.0,935.47,2.93,2.62,80.1,-0.47200000000000003,19.31,20.87,01a58072o0306o,18.0720949743503,18.60497553139,2.6032,5.662811982715725,0.071,58072.21764128419,25.579050991403154
58074.307130999994,18.589000000000002,0.075,133,10,c,0,1.19,353.17555,1.22326,2993.98,6783.74,2.61,2.39,27.2,-0.45,19.71,21.46,02a58074o0156c,18.1025683822412,18.6057844694,2.6563,5.952059087734806,0.075,58074.20257928446,25.519543704721592
58074.315196,18.604,0.076,131,10,c,0,1.49,353.17543,1.22318,2976.94,6744.55,2.65,2.46,26.3,-0.462,19.65,21.47,02a58074o0173c,18.1026940776533,18.60578775339,2.6565,5.967043626868158,0.076,58074.21064355851,25.505162882498865
58074.323236000004,18.613,0.067,130,9,c,0,1.56,353.17532,1.22309,3037.03,6820.03,2.5,2.27,25.8,-0.45399999999999996,19.72,21.46,02a58074o0190c,18.1028194892544,18.60579102718,2.6568,5.976028201340446,0.067,58074.218682834195,25.642009856448777
58074.331355999995,18.677,0.077,123,9,c,0,1.36,353.17521,1.22301,3059.42,6703.04,2.54,2.3,26.1,-0.467,19.7,21.45,02a58074o0207c,18.1029462540037,18.60579433353,2.657,6.040012609805036,0.077,58074.22680210205,25.490970050269638
58076.313797,18.368,0.11699999999999999,163,19,o,0,0.96,353.15029,1.2031,5302.67,4542.0,3.93,3.56,78.6,-0.462,18.95,20.66,01a58076o0212o,18.1339737007562,18.60660093953,2.7066,5.727199875728209,0.11699999999999999,58076.209063902475,25.03673220883544
58078.301096,18.708,0.07200000000000001,119,9,c,0,1.64,353.12852999999996,1.1844299999999999,3825.41,6941.64,2.45,2.31,31.5,-0.46299999999999997,19.75,21.54,02a58078o0254c,18.1656275521004,18.6074082906,2.753,6.063318535827282,0.07200000000000001,58078.19618008508,25.56386562212267
58078.309061,18.573,0.064,135,9,c,0,1.36,353.12845,1.18436,3806.86,6902.78,2.49,2.33,30.7,-0.45899999999999996,19.72,21.54,02a58078o0271c,18.1657561823499,18.60741152394,2.7532,5.928302782423801,0.064,58078.20414434216,25.691746928241123
58078.325027,18.664,0.068,124,8,c,0,1.46,353.12827000000004,1.18421,3886.48,6861.4,2.38,2.25,23.3,-0.46799999999999997,19.76,21.5,02a58078o0305c,18.1660143270982,18.60741800518,2.7535,6.019271168545876,0.068,58078.220108851245,25.625924581435253
58080.289002,18.406,0.106,158,17,o,0,0.92,353.11003999999997,1.16708,7744.62,1852.57,3.43,2.7,-89.5,-0.455,19.22,20.7,01a58080o0218o,18.1978009037971,18.60821465454,2.7958,5.757381917744098,0.106,58080.183900267286,25.14393220003892
58080.297059000004,18.480999999999998,0.096,147,14,o,0,1.14,353.10996,1.16701,7768.15,1924.53,3.43,2.67,-88.0,-0.452,19.25,20.74,01a58080o0235o,18.1979329232365,18.60821792023,2.796,5.832365783350523,0.096,58080.19195650481,25.25151878060192
58080.305135,18.323,0.083,170,14,o,0,1.18,353.10989,1.16695,7713.35,1879.84,3.38,2.65,-87.9,-0.45399999999999996,19.22,20.77,01a58080o0252o,18.1980653588006,18.6082211936,2.7962,5.674349598521282,0.083,58080.20003173993,25.409501632260657
58080.313235,18.258,0.076,181,14,o,0,1.21,353.10982,1.16688,7698.26,2028.85,3.41,2.7,-85.8,-0.45,19.22,20.78,01a58080o0269o,18.198198291403,18.60822447667,2.7964,5.60933335336683,0.076,58080.20813097217,25.505162882498865
58082.282445000004,18.428,0.099,154,15,c,0,0.97,353.09481,1.15104,2774.57,9167.0,2.73,2.39,17.3,-0.457,19.38,20.69,02a58082o0219c,18.2305345491321,18.60902202531,2.8352,5.775385235122929,0.099,58082.177154213525,25.218108876706967
58082.290355,18.558,0.105,137,14,c,0,1.25,353.09475,1.15097,2756.95,9130.23,2.71,2.38,13.9,-0.455,19.38,20.67,02a58082o0236c,18.2306659314602,18.60902522649,2.8354,5.905369212446038,0.105,58082.185063454715,25.154223615525996
58082.298385,18.214000000000002,0.165,188,31,c,0,1.22,353.09469,1.15091,2815.73,9206.28,2.61,2.28,13.3,-0.47100000000000003,18.75,19.83,02a58082o0253c,18.2307994094732,18.60902847622,2.8356,5.561352934599473,0.165,58082.19309268382,24.663487002666077
58082.306401,18.436,0.10400000000000001,153,16,c,0,0.8,353.09463,1.15085,2836.65,9088.87,2.58,2.26,9.2,-0.452,19.39,20.68,02a58082o0270c,18.2309327559772,18.60903172026,2.8357,5.783336673197271,0.10400000000000001,58082.20110791367,25.164613514953892
58092.27171,18.542,0.16,139,22,o,0,0.93,353.06905,1.0917,6974.14,2690.12,3.38,2.8,-87.3,-0.43799999999999994,18.72,19.78,01a58092o0202o,18.4001981030036,18.61304911643,2.9783,5.868799889135921,0.16,58092.16543931855,24.69689690656103
58092.279803,18.059,0.111,217,24,o,0,1.0,353.06906000000004,1.0916700000000001,6999.33,2760.84,3.42,2.83,-88.7,-0.436,18.71,19.71,01a58092o0219o,18.4003393727083,18.61305236642,2.9783,5.385782838306044,0.111,58092.173531502645,25.093889416234198
58092.288164,18.275,0.11900000000000001,178,21,o,0,1.09,353.06907,1.0916299999999999,6945.66,2717.69,3.3,2.78,-86.6,-0.44299999999999995,18.68,19.66,01a58092o0236o,18.4004854228849,18.61305572401,2.9784,5.60176521089954,0.11900000000000001,58092.18189165913,25.018329459719517
58092.296434,18.457,0.158,150,24,o,0,1.07,353.06908,1.0916,6931.84,2865.84,3.43,2.84,-87.2,-0.436,18.61,19.6,01a58092o0253o,18.4006299831997,18.61305904503,2.9785,5.783747763716036,0.158,58092.190160824226,24.710554145814786
58096.267941,18.601,0.092,132,12,o,0,1.45,353.08252000000005,1.0780399999999999,4595.01,1989.78,2.85,2.7,75.8,-0.457,19.39,21.0,01a58096o0195o,18.4699558952922,18.61465143524,3.0098,5.919396166386289,0.092,58096.16126743115,25.297727294836953
58096.274903,18.539,0.096,139,13,o,0,1.05,353.08255,1.07802,4620.05,2056.99,2.95,2.73,77.1,-0.455,19.31,20.92,01a58096o0210o,18.4700788197116,18.61465422235,3.0098,5.857381389351302,0.096,58096.16822872119,25.25151878060192
58096.281842,18.326,0.094,170,16,o,0,0.85,353.08258,1.078,4565.68,2007.21,3.04,2.83,82.9,-0.44,19.25,20.86,01a58096o0225o,18.4702014075529,18.61465700024,3.0099,5.64436665305832,0.094,58096.175167013185,25.274377229201598
58096.28885,18.347,0.094,166,16,o,0,0.69,353.08261,1.07798,4551.28,2149.75,3.13,2.84,80.5,-0.43799999999999994,19.24,20.91,01a58096o0240o,18.4703252831852,18.61465980574,3.0099,5.6653517622404745,0.094,58096.18217429773,25.274377229201598
